agency_id,asian,black,native_american,other,white,total,black_over_white
153,0.0128755364807,0.0182253636311,0.0173884242776,0.00864260294865,0.0131153895852,0.0618275742846,1.38961664178
169,0.00761421319797,0.0182880844646,0.0294117647059,0.0048231511254,0.0164213280994,0.108004277397,1.11367876909
171,0.00293255131965,0.0182215404639,0.00666666666667,0.0114022319262,0.00883273443839,0.0430605592726,2.06295576879
174,0.0263157894737,0.0190349712262,0.0869565217391,0.0046403712297,0.0122690317812,0.18281340028,1.55146482344
177,0.000495908752789,0.00966512387694,0.0,0.00108813928183,0.00694407633183,0.0597886961523,1.39185161785
180,0.0130434782609,0.019313304721,0.0,0.0131926121372,0.0116646415553,0.120331325301,1.65571351931
182,0.0,0.0466321243523,0.0740740740741,0.012987012987,0.0188209244395,0.244101369065,2.47767448948
191,0.00053682487725,0.00136951061798,0.00134054584761,0.00123350459304,0.000954696692642,0.00141294810201,1.43449812756
198,0.00813008130081,0.0258419826308,0.025641025641,0.025,0.0169696406156,0.110137798592,1.52283617645
205,0.05,0.0344827586207,0.0,0.0116279069767,0.0195895522388,0.350590497116,1.76026272578
207,0.0153846153846,0.0200722601365,0.0384615384615,0.0138888888889,0.0140479792522,0.213369607462,1.42883611772
208,0.00836820083682,0.0172103261957,0.0,0.0113314447592,0.00972157411728,0.152126400146,1.7703229938
213,0.0,0.00833333333333,0.0384615384615,0.00442477876106,0.00684088110549,0.154334857054,1.21816666667
216,0.0,0.0135135135135,0.0,0.0,0.015625,0.278944534195,0.864864864865
220,0.00393700787402,0.0102820488633,0.0,0.00544959128065,0.00692868235575,0.0805524413806,1.4839832937
221,0.0357142857143,0.047385620915,0.0,0.0307692307692,0.0347453593527,0.287254109404,1.36379711702
224,0.00189250567752,0.00842376849284,0.00923076923077,0.00393184796855,0.00357432249932,0.00959155168377,2.35674550756
225,0.00777202072539,0.0305171859942,0.05,0.0112201963534,0.0191736171029,0.196633104257,1.59162383553
235,0.00440528634361,0.0171853856563,0.0112359550562,0.0178817056396,0.0109373291042,0.0620036693316,1.57125981055
237,0.00537634408602,0.0229090909091,0.027397260274,0.0163043478261,0.020077309179,0.133094331167,1.14104388715
242,0.0,0.0102969046115,0.0,0.00958466453674,0.00454042956412,0.0861719472965,2.26782608696
246,0.0333333333333,0.0431893687708,0.0717131474104,0.0,0.0296236989592,0.563804365143,1.45793301607
250,0.0,0.0235969785879,0.0,0.0151515151515,0.0126564801178,0.104144050597,1.86441873003
256,0.0144927536232,0.027446300716,0.0,0.00934579439252,0.0166307360641,0.420202269364,1.65033589676
260,0.00617283950617,0.0206181054106,0.0588235294118,0.0097205346294,0.0130456459118,0.0747950977226,1.58045876379
265,0.0,0.0327586206897,0.25,0.0266666666667,0.031262250098,0.290092754402,1.04786509567
269,0.0192307692308,0.00819915884277,0.0909090909091,0.0212765957447,0.00983606557377,0.0889474779713,0.833581149015
274,0.0,0.00649772579597,0.0,0.00228310502283,0.0068733547821,0.173913043478,0.945349978571
284,0.00361010830325,0.0185261424455,0.00833333333333,0.0118483412322,0.0128834355828,0.133462172455,1.43798153267
289,0.00794621026895,0.033393161825,0.0118577075099,0.0123324396783,0.0202450535696,0.054482861847,1.64944793602
290,0.0,0.0208921996746,0.0,0.0058651026393,0.013055687247,0.0866846213539,1.6002374505
292,0.0,0.0461095100865,0.0140845070423,0.0194805194805,0.0199386503067,0.535406108752,2.31256927511
294,0.0,0.0230832646331,0.0,0.00970873786408,0.00808080808081,0.331124783089,2.85655399835
305,0.00261096605744,0.0174495516872,0.00821917808219,0.00550660792952,0.00692402188884,0.0335935639241,2.52014681169
307,0.00568181818182,0.0182486431044,0.0215827338129,0.0124843945069,0.0134413294697,0.0721766343855,1.35765164789
308,0.00210526315789,0.00806171590755,0.00768245838668,0.00404724539523,0.00505665764761,0.0157861428581,1.59427757807
